age,annual_income,employment_years,loan_amount,loan_term_months,interest_rate,credit_score,num_credit_lines,num_delinquent_accounts,monthly_payment_capacity,last_audit_team_id,loan_defaulted
36,64016.96,3.7,57521.34,60,11.66,517,4,0,4065.0771870233266,-1,0
51,36462.86,2.1,19791.97,12,11.42,529,1,0,1285.4447272220411,-1,0
35,60219.23,6.6,4925.5,24,10.22,589,3,1,4790.48186790882,-1,1
42,84618.48,1.9,14635.82,48,6.76,762,3,0,6702.694438998982,-1,0
26,19678.33,0.4,6844.86,36,7.98,701,2,0,1425.4309466076709,-1,0
18,54861.04,0.1,9778.02,24,11.56,522,1,0,4113.4745668057685,-1,1
31,29870.48,10.0,7976.93,36,12.24,488,4,0,2223.3431268565664,-1,0
32,52260.86,2.7,6262.98,48,11.42,529,2,0,4191.921282230924,-1,0
36,64396.83,6.0,21888.65,24,11.02,549,3,2,4346.016583965608,-1,0
53,161061.68,1.0,7907.67,12,9.18,641,2,0,12729.609009371032,-1,0
57,15000.0,3.6,12020.57,24,8.98,651,4,0,700.9536560871234,-1,0
39,34318.13,2.2,9317.3,12,11.92,504,4,0,2032.3620047467693,-1,1
47,17626.35,1.5,11067.39,48,13.16,442,1,1,1171.0725027549038,-1,0
34,49573.63,3.0,3563.9,60,9.06,647,1,0,4057.051307590022,-1,1
25,112347.41,32.1,17340.79,48,7.459999999999999,727,3,0,8943.326533044019,-1,0
37,282440.79,4.0,15692.42,48,11.26,537,4,0,23129.16946953783,-1,0
25,86279.17,0.2,9050.22,24,10.84,558,4,1,6768.791613496463,-1,1
30,44628.07,1.3,29224.81,48,11.94,503,5,0,2950.265162216548,-1,0
23,24303.39,7.1,5216.77,36,8.08,696,14,0,1861.615292425718,-1,0
18,38551.13,5.6,2770.63,36,10.6,570,3,0,3122.4112216128347,-1,1
48,15000.0,7.6,11145.03,48,7.4,730,3,2,981.0452232451522,-1,0
37,75438.29,10.0,33462.24,48,10.44,578,3,1,5430.74701979166,-1,0
18,24485.67,1.9,8677.24,48,10.459999999999999,577,2,0,1818.473415209065,-1,1
20,119243.28,1.4,16107.3,60,7.039999999999999,748,2,0,9617.692089078688,-1,0
35,64500.31,6.7,13898.42,24,9.9,605,1,1,4734.325556670844,-1,0
40,32365.23,0.3,11461.96,24,7.5,725,2,0,2181.3189690107924,-1,0
26,37574.0,11.6,3919.21,48,9.92,604,2,1,3031.9158825219406,-1,0
52,15000.0,2.6,9415.31,60,8.82,659,2,0,1055.375142273837,-1,0
40,18846.07,0.2,7321.32,36,8.94,653,4,1,1337.8942069100658,-1,0
39,39872.8,0.3,36120.07,48,7.859999999999999,707,4,0,2443.308620632598,-1,0
33,26569.55,2.7,19713.43,48,10.02,599,3,0,1713.9562870671384,-1,1
42,35692.12,5.4,23067.11,48,9.24,638,2,1,2397.684990423714,-1,0
28,99811.67,8.4,58967.91,48,6.859999999999999,757,6,0,6909.406150514758,-1,0
46,73597.95,4.5,19412.02,24,8.14,693,2,0,5253.969405376107,-1,0
30,62557.74,5.6,9809.65,48,8.219999999999999,689,0,0,4972.648456851438,-1,0
56,64787.13,1.2,42147.34,36,7.219999999999999,739,3,1,4093.2963159653877,-1,0
35,28348.98,1.0,45078.9,36,8.959999999999999,652,3,0,929.7570958705721,-1,0
39,120404.89,5.4,7639.81,48,11.94,503,3,0,9832.780325237482,-1,0
36,15000.0,0.3,14877.73,60,6.98,751,3,1,955.5434809778556,-1,0
30,23403.39,2.2,7201.82,36,7.799999999999999,710,4,1,1725.2675143462588,-1,0
35,90196.14,7.1,16745.17,48,7.140000000000001,743,2,0,7114.272517499877,-1,0
51,42533.68,1.7,15468.97,48,6.98,751,3,0,3174.1931126476134,-1,0
35,38112.69,7.5,10889.43,12,5.0,850,3,0,2243.8408195882093,-1,0
30,52376.43,0.6,54770.17,24,8.28,686,6,2,1880.5958601984657,-1,0
31,20300.12,12.2,8635.15,48,7.4,730,1,0,1483.290970038248,-1,1
25,141564.24,0.3,14785.41,12,10.1,595,5,0,10496.459804782498,-1,0
37,25643.96,1.5,13696.06,60,10.82,559,2,0,1840.439122734538,-1,1
32,44472.03,2.9,43694.35,24,7.299999999999999,735,3,0,1743.7458271538615,-1,0
29,27969.19,0.9,13469.11,36,8.459999999999999,677,2,1,1905.8288012438861,-1,1
25,15000.0,0.9,44095.85,48,7.42,729,4,0,185.45628433632282,-1,0
38,94534.74,5.0,8487.7,12,9.26,637,1,0,7134.609350753509,-1,0
18,39022.1,22.3,11142.33,12,7.779999999999999,711,4,0,2283.7209183482664,-1,0
18,62020.47,7.9,18395.06,48,6.139999999999999,793,1,0,4735.182270442083,-1,0
38,29301.23,2.4,8837.05,48,10.54,573,5,0,2215.34007088736,-1,1
25,142393.6,1.0,7902.12,36,6.5600000000000005,772,2,0,11623.725372551286,-1,0
31,25801.41,19.2,18361.63,48,6.18,791,3,1,1717.3771422367063,-1,0
27,52777.7,1.9,2481.56,12,8.7,665,1,0,4181.470659465124,-1,0
32,53133.23,9.3,36298.62,60,9.36,632,3,0,3667.9116302966713,-1,0
32,56239.38,7.1,9085.83,36,10.28,586,5,1,4392.2449628104405,-1,0
18,35256.75,1.7,38902.58,36,12.379999999999999,481,0,2,1638.8681431633886,-1,1
18,23255.31,2.7,13453.82,60,8.2,690,1,0,1663.8579640837193,-1,1
48,37621.45,2.6,80619.71,60,6.84,758,5,0,1544.8327742160363,-1,1
39,16388.17,17.9,19837.3,12,12.44,478,1,2,-400.9250763621785,-1,1
18,62881.0,2.0,3687.64,24,7.92,704,5,1,5073.435881379873,-1,1
28,86371.81,0.7,26590.0,48,11.34,533,5,0,6506.019744116162,-1,0
28,23738.98,6.4,11257.92,36,10.86,557,2,0,1610.4244143676353,-1,1
44,53803.91,2.3,30167.04,48,7.34,733,1,0,3756.503688352439,-1,0
37,164398.91,0.8,12490.81,48,8.06,697,5,0,13394.620076918705,-1,0
24,24532.47,6.1,9430.88,36,10.16,592,1,0,1739.3555986802073,-1,1
21,55993.42,8.5,16558.87,24,7.799999999999999,710,2,1,3918.715028599043,-1,1
37,33686.66,3.0,2892.6,48,7.459999999999999,727,3,1,2737.3357588725657,-1,0
46,20392.12,0.7,23400.82,36,8.44,678,3,0,961.2874908275959,-1,0
39,15000.0,2.7,51427.7,24,9.28,636,2,1,-1106.073601644814,-1,1
35,25200.8,7.6,1030.01,36,11.12,544,3,1,2066.2868975097235,-1,1
31,51513.04,4.2,10900.07,36,6.699999999999999,765,3,0,3957.6839049843966,-1,0
18,56817.5,0.2,12077.01,24,6.68,766,1,0,4195.823087202036,-1,0
32,22888.76,4.7,24298.09,36,5.84,808,3,1,1169.9619312702075,-1,0
46,30711.16,1.0,10407.64,48,10.5,575,3,1,2292.792574092228,-1,0
26,20076.32,8.2,16644.65,24,10.76,562,4,0,899.1088498564486,-1,1
32,30660.41,4.3,6038.48,12,8.34,683,2,1,2028.8065260085734,-1,0
32,33937.48,20.5,13951.09,24,9.92,604,3,0,2184.8663199677144,-1,0
18,58602.51,2.5,12837.18,36,6.76,762,4,1,4488.574776620008,-1,0
36,58682.15,5.7,20993.67,36,10.22,589,3,1,4210.602007097043,-1,0
32,15000.0,3.1,27212.68,60,8.02,699,4,0,697.9644626849638,-1,0
42,28256.75,2.2,33779.13,48,8.16,692,2,0,1527.5425764218253,-1,0
34,15000.0,4.1,13853.34,24,9.68,616,6,0,612.7827888819319,-1,1
21,31629.69,0.2,13211.21,36,7.219999999999999,739,4,0,2226.5534935827527,-1,1
42,15000.0,0.9,18251.25,24,8.16,692,4,1,423.21290516801423,-1,0
35,15000.0,8.8,1522.21,48,9.5,625,4,0,1211.7573101281346,-1,0
25,49998.06,15.3,10675.06,36,7.52,724,2,0,3834.3461915093803,-1,1
30,15881.39,0.0,27313.69,48,8.799999999999999,660,4,0,646.337766400916,-1,0
27,20685.55,3.9,9459.39,12,9.28,636,5,0,895.3294560137366,-1,0
51,25482.25,2.5,13841.89,48,5.419999999999998,829,2,1,1802.1116782993834,-1,0
27,16957.18,2.4,7829.91,36,10.94,553,3,1,1156.9795450871466,-1,0
20,94499.55,3.6,17584.33,24,7.9,705,2,0,7080.472631660665,-1,1
47,33117.26,28.2,24945.15,36,10.18,591,3,0,1952.752106479185,-1,1
41,20275.63,0.9,4144.52,36,9.299999999999999,635,6,1,1557.261769436014,-1,0
28,47766.79,7.7,17931.62,36,9.94,603,4,1,3402.467890130513,-1,0
44,15000.0,13.8,11951.76,36,11.76,512,3,0,854.3991613567432,-1,0
38,22515.19,2.0,2726.91,24,9.58,621,5,0,1750.9607289407543,-1,0
51,25204.13,11.0,7762.73,48,10.34,583,3,0,1902.1913367431982,-1,1
37,15586.92,4.8,35666.5,48,8.9,655,4,0,413.04023679027875,-1,0
36,25293.52,5.4,9383.39,48,6.199999999999999,790,4,0,1886.5627019959438,-1,0
32,50483.41,1.3,23975.74,12,12.22,489,3,0,2074.2670551214865,-1,0
41,21680.51,7.1,27963.9,48,9.36,632,3,1,1106.0363534631972,-1,1
29,42106.88,0.7,4117.51,36,7.5600000000000005,722,4,0,3380.713009221279,-1,0
25,24905.22,0.3,3527.27,48,9.26,637,0,0,1987.2226246726266,-1,0
37,58186.01,5.2,5312.47,12,11.299999999999999,535,3,0,4378.565530246567,-1,0
46,18554.2,0.1,13548.71,48,9.6,620,7,0,1205.1498660262032,-1,1
29,104602.84,2.5,3737.96,36,8.12,694,1,0,8599.562215037971,-1,0
38,39033.76,3.1,78384.72,60,9.56,622,0,1,1604.2890134856887,-1,1
27,30746.46,2.0,18032.32,24,8.299999999999999,685,2,0,1744.1825186182646,-1,0
32,58594.16,8.6,37318.43,36,11.879999999999999,506,3,0,3645.478564816629,-1,0
51,41508.21,5.0,20303.29,36,6.26,787,3,0,2838.9573982352263,-1,0
40,18145.25,0.2,10297.12,24,5.0,850,1,0,1060.3552020081943,-1,0
37,41468.6,3.4,12902.55,60,7.0600000000000005,747,7,0,3199.86530784195,-1,0
36,18787.11,0.7,11941.89,48,8.0,700,3,1,1274.0560668192325,-1,0
33,109365.86,8.6,4865.49,36,5.0,850,1,0,8967.998566512888,-1,0
57,54895.64,3.4,11575.57,60,10.2,590,2,0,4327.54933484094,-1,1
44,27670.22,11.7,7569.05,48,10.959999999999999,552,4,0,2110.3726115753093,-1,0
27,16039.7,10.4,39565.5,24,9.92,604,5,0,-487.644848746638,-1,0
30,43994.82,1.2,25552.37,24,9.879999999999999,606,2,0,2488.537506838322,-1,0
31,29166.82,0.4,9116.18,12,8.74,663,5,0,1634.4436444370258,-1,0
22,41224.11,1.8,18093.86,48,11.92,504,2,0,2959.572172692108,-1,0
32,62146.91,6.1,10872.01,60,9.799999999999999,610,1,0,4948.979523480547,-1,1
31,34036.22,1.1,20499.76,24,8.7,665,5,1,1902.644592089073,-1,0
30,55013.6,0.6,16991.7,24,10.14,593,4,1,3799.287517611014,-1,0
28,66228.18,1.9,27137.52,24,10.22,589,1,1,4263.998783212455,-1,0
33,43118.36,5.3,19202.22,36,7.24,738,3,0,2998.1784940441166,-1,0
18,44266.33,1.0,5031.19,24,10.0,600,8,0,3456.6969413932834,-1,0
39,52027.44,2.9,14372.28,48,10.2,590,1,0,3969.719857662106,-1,0
20,72623.43,12.8,4955.9,48,8.42,679,3,0,5929.985069954945,-1,0
44,43441.09,11.4,10410.41,60,6.34,783,4,0,3417.1784948711997,-1,0
34,28204.56,0.2,24601.5,12,9.52,624,1,1,193.00557447302072,-1,0
23,94323.17,2.5,3584.66,60,12.2,490,5,0,7780.162622549041,-1,1
18,23507.34,0.4,4777.91,48,10.299999999999999,585,4,0,1837.0753299572702,-1,1
48,20045.64,24.4,9171.6,48,7.640000000000001,718,3,0,1448.1110665917813,-1,0
41,41285.61,2.2,66827.03,36,10.36,582,1,0,1272.834604625748,-1,1
54,21392.96,0.3,6451.06,24,8.459999999999999,677,3,0,1489.627408310986,-1,0
18,16103.21,1.2,2386.82,60,7.140000000000001,743,2,0,1294.514456161443,-1,1
40,15000.0,1.9,9988.46,36,8.219999999999999,689,5,1,935.9832443250532,-1,0
39,42818.35,13.8,6269.23,48,10.76,562,5,0,3406.89402358289,-1,0
25,126651.08,4.9,16893.56,48,8.94,653,1,2,10134.340843795067,-1,0
31,15000.0,3.4,29486.38,36,5.440000000000001,828,1,0,360.4299195734735,-1,1
32,27377.72,5.5,40241.67,48,8.799999999999999,660,3,0,1283.8782637144388,-1,0
34,28061.87,0.1,28644.1,48,11.86,507,3,0,1586.1476093850222,-1,1
40,85583.44,0.0,3925.29,48,10.26,587,0,2,7031.906996982989,-1,0
28,53036.5,2.1,6716.89,48,5.300000000000001,835,2,0,4264.108635892004,-1,0
47,32485.81,0.5,8228.45,12,8.58,671,0,0,1989.162365211942,-1,0
32,65254.26,8.2,21452.3,36,9.74,613,0,0,4748.265314670411,-1,0
31,43026.48,5.6,5223.42,24,9.24,638,3,0,3346.3338081713814,-1,0
33,39013.68,1.4,32662.41,36,9.78,611,2,0,2200.5863394585813,-1,0
38,40281.2,0.5,20793.24,48,7.98,701,1,0,2849.3380985682297,-1,0
22,15000.0,4.9,8786.27,48,8.44,678,3,0,1033.6821566447256,-1,1
47,17783.42,9.4,5526.96,48,7.379999999999999,731,2,1,1348.625143410902,-1,0
30,18437.92,13.4,6253.6,36,9.18,641,2,1,1337.1062201665363,-1,0
28,102775.88,5.6,9302.91,48,12.02,499,3,0,8319.584002818556,-1,0
34,22711.34,1.2,12794.08,36,9.32,634,4,0,1483.8552172228565,-1,0
38,74251.09,6.7,7939.55,12,12.5,475,7,1,5480.312990699391,-1,1
18,22434.21,5.5,15655.54,48,10.16,592,3,0,1471.2485221928227,-1,0
32,37908.88,8.5,61834.18,24,9.92,604,0,1,308.0222720390475,-1,0
32,15000.0,2.7,21414.21,24,12.52,474,3,0,236.75076812055931,-1,0
35,46959.46,13.0,14338.36,36,8.48,676,4,0,3460.794484351711,-1,0
38,60776.51,2.7,29968.46,36,11.9,505,2,0,4070.7581974709246,-1,0
41,50776.72,5.6,13222.65,36,14.34,383,4,0,3777.287905036867,-1,1
33,68515.1,12.0,18418.39,48,7.039999999999999,748,1,0,5268.1985046266345,-1,0
25,136432.91,12.3,9881.36,36,7.68,716,5,0,11061.219893434221,-1,1
45,35565.71,1.6,10507.12,24,8.36,682,5,0,2486.8735632850066,-1,0
45,21487.64,1.9,1135.79,60,7.859999999999999,707,4,0,1767.6829654350902,-1,0
21,67988.62,3.3,11420.9,12,7.9399999999999995,703,5,1,4672.548993449965,-1,0
35,51231.54,3.5,19946.67,24,6.799999999999999,760,2,0,3378.0385753228893,-1,0
36,47709.86,10.8,26887.02,60,8.94,653,3,0,3418.4739760233742,-1,0
28,53444.86,2.6,9689.76,12,12.66,467,4,0,3589.820280963565,-1,1
37,15000.0,2.3,39760.62,48,7.02,749,1,0,297.5134834835262,-1,1
27,29642.92,8.1,13114.75,12,6.42,779,4,0,1338.9702964427815,-1,0
18,73470.35,6.4,14925.15,60,9.34,633,4,0,5810.238960339223,-1,0
40,21974.82,4.6,18926.44,12,8.02,699,3,0,184.67869233852457,-1,1
31,21188.31,9.4,14065.65,48,9.16,642,2,0,1414.5986115757166,-1,0
35,26781.41,2.0,36873.06,12,9.299999999999999,635,6,0,-997.951380813668,-1,0
35,206674.6,12.3,5046.53,36,10.959999999999999,552,3,0,17057.761992927495,-1,1
21,51063.24,1.5,40468.86,48,11.9,505,6,0,3191.555603384344,-1,1
31,15000.0,3.1,14154.91,48,9.24,638,1,1,896.139158974193,-1,0
43,28051.06,1.8,15185.52,36,7.08,746,5,0,1868.1479170071666,-1,0
31,67889.27,0.5,34654.63,48,5.419999999999998,829,4,2,4852.757483290034,-1,1
24,58734.3,0.6,12115.48,24,8.18,691,4,0,4345.579499093617,-1,0
46,40229.28,9.9,8797.64,36,13.16,442,2,1,3055.334287022903,-1,0
30,16636.05,12.7,9035.04,24,13.08,446,3,0,956.4556474916674,-1,0
49,33203.22,5.5,4594.3,60,11.02,549,1,1,2666.9979552105497,-1,1
27,29845.88,10.5,47895.66,24,9.2,640,3,0,294.6580840534234,-1,0
44,22540.16,3.7,9302.12,36,9.82,609,5,0,1578.9789176463696,-1,0
31,85791.97,10.3,18624.9,36,9.66,617,3,0,6551.326366318255,-1,0
18,83444.12,3.2,17718.82,36,10.12,594,3,1,6380.9413988610795,-1,0
32,60509.69,0.4,14075.35,36,8.24,688,2,1,4599.843817192057,-1,0
35,62856.65,14.5,40168.22,24,10.18,591,2,0,3381.155711355673,-1,1
29,15000.0,1.5,15046.2,24,6.26,787,1,2,581.3791016244559,-1,0
24,45974.05,0.4,6610.95,24,8.219999999999999,689,8,0,3531.511702413827,-1,0
29,42091.9,5.7,16218.95,48,8.78,661,5,1,3105.741235684191,-1,0
47,28387.05,10.6,4866.7,36,5.0,850,0,0,2219.728135060724,-1,0
37,24279.06,5.0,26776.59,48,10.459999999999999,577,2,0,1338.2009420481513,-1,0
19,22855.76,3.1,32022.37,12,8.7,665,3,0,-891.303929281225,-1,1
34,43172.54,12.6,28508.17,36,10.299999999999999,585,2,1,2673.8126552606245,-1,1
39,90531.95,3.1,7136.98,36,5.0,850,2,0,7330.427473448611,-1,0
30,154789.27,1.7,3464.7,36,13.16,442,1,0,12782.09920840304,-1,0
59,130050.09,9.9,59274.55,24,10.1,595,3,0,8099.551137941958,-1,0
35,27663.3,0.8,8890.9,36,8.7,665,3,0,2023.7865027061166,-1,1
43,65346.4,1.5,12718.89,36,10.26,587,5,0,5033.576201264512,-1,0
36,32790.98,2.6,9532.08,36,7.74,713,3,0,2435.0229108306926,-1,0
39,30553.17,5.9,13940.34,24,7.619999999999999,719,4,0,1918.0269417495983,-1,0
40,91303.2,0.1,6608.63,36,5.460000000000001,827,1,0,7409.165666108025,-1,0
46,47655.36,1.9,10730.52,48,8.14,693,4,0,3708.610906058047,-1,0
41,33910.34,8.4,12139.56,48,5.419999999999998,829,2,0,2543.9806719409503,-1,0
36,39029.6,5.6,11505.19,12,9.799999999999999,610,2,0,2242.0475594325444,-1,0
42,79423.83,8.1,11682.84,12,6.66,767,2,0,5609.6046150069205,-1,0
30,15000.0,5.5,2799.25,12,5.48,826,1,1,1009.7470742227265,-1,0
40,34367.72,1.5,9845.11,48,7.9399999999999995,703,0,0,2623.9059433611,-1,0
42,31254.78,16.7,20264.0,48,8.98,651,2,0,2100.4869201814654,-1,0
59,41436.5,1.9,21797.68,48,7.48,726,3,0,2926.201125877793,-1,0
43,77093.43,4.0,2939.85,60,10.0,600,2,0,6361.989375605577,-1,0
38,137390.47,9.4,2181.05,12,9.54,623,4,0,11257.923191498136,-1,0
41,161539.1,1.0,4567.11,12,13.34,433,2,0,13052.940958724424,-1,0
39,22913.26,11.8,33197.77,12,7.279999999999999,736,6,0,-967.3436288643059,-1,0
41,29952.63,4.2,6855.0,36,7.52,724,1,1,2282.7564030972007,-1,0
49,194447.36,0.1,3510.59,36,11.08,546,2,0,16088.881409131494,-1,0
18,15000.0,9.0,5519.38,36,10.9,555,4,0,1069.563845058647,-1,0
26,42288.03,5.2,31522.72,24,8.1,695,5,2,2096.8771275556546,-1,0
51,60414.58,5.0,2739.4,24,5.919999999999998,804,2,0,4913.235178412529,-1,0
26,26077.41,0.1,24343.04,24,9.4,630,7,0,1056.5390566634676,-1,0
20,27631.55,11.7,27046.99,24,9.959999999999999,602,2,0,1055.047086758926,-1,1
36,41397.31,8.6,5164.61,36,9.32,634,4,0,3284.772359354587,-1,0
39,33289.23,4.1,3557.53,12,7.68,716,1,0,2465.1646667643577,-1,0
23,101187.5,1.9,7257.9,36,11.379999999999999,531,3,0,8193.369114571266,-1,1
56,120275.84,2.8,5599.91,36,7.34,733,7,1,9849.205848757292,-1,0
25,141564.24,0.3,14785.41,12,10.1,595,5,0,10496.459804782498,-1,0
34,22500.61,0.9,4900.78,48,8.36,682,4,0,1754.5785867708817,-1,1
27,49706.41,4.0,4803.21,12,7.279999999999999,736,8,1,3725.9744455775494,-1,0
63,21083.76,0.4,34438.66,36,8.219999999999999,689,4,0,674.298957778019,-1,0
31,22189.71,8.7,13326.95,48,9.26,637,5,1,1515.8530394911254,-1,1
53,15000.0,11.0,20613.05,48,6.98,751,3,2,756.5861073487257,-1,0
22,29731.57,4.5,5101.63,36,9.24,638,2,0,2314.829915454509,-1,0
38,27465.35,15.2,15239.71,48,9.879999999999999,606,1,0,1903.1384114789034,-1,0
45,113292.84,4.1,12215.93,36,5.0,850,3,1,9074.947618932203,-1,0
32,15000.0,7.5,23174.2,48,6.08,796,8,0,704.9028438197057,-1,0
24,38401.5,6.2,10442.45,36,12.58,471,10,0,2850.3863608675683,-1,1
41,59573.99,1.7,25556.14,36,11.22,539,1,1,4125.158876560892,-1,0
35,25334.14,0.9,12704.77,48,10.76,562,0,2,1784.2957028566818,-1,1
35,45089.14,0.1,13239.79,48,5.859999999999999,807,3,0,3447.3405915458084,-1,0
34,60856.24,2.8,7236.1,24,10.54,573,3,1,4735.637655524212,-1,1
37,63160.37,1.1,3971.56,12,7.699999999999999,715,4,0,4918.435051196146,-1,0
19,45571.69,4.3,12766.17,24,11.08,546,2,0,3202.1629764234867,-1,1
25,66040.41,8.7,30133.14,24,8.5,675,1,0,4133.645285004711,-1,0
22,28946.76,6.2,5089.63,48,5.34,833,8,0,2294.2339129092425,-1,0
29,48895.65,5.4,16801.06,24,8.719999999999999,664,2,0,3309.242021032792,-1,0
41,32385.19,6.0,12475.92,48,11.959999999999999,502,3,0,2370.4719784410554,-1,1
33,23531.38,4.7,2678.96,48,9.94,603,0,0,1893.0801540606417,-1,0
36,65557.32,2.5,5424.74,24,8.0,700,2,0,5217.7637029459775,-1,0
59,41243.42,22.4,1801.59,36,5.0,850,2,1,3382.956398151872,-1,1
31,25999.06,0.9,8609.37,36,8.459999999999999,677,2,1,1894.9712676207569,-1,0
51,28911.15,1.3,6755.83,60,8.58,671,1,0,2270.395671795492,-1,0
45,183920.96,0.7,23709.9,24,9.719999999999999,614,1,0,14235.7166596961,-1,0
29,122581.74,1.8,18491.65,48,11.32,534,8,0,9734.33992341049,-1,0
40,40031.34,1.8,11766.58,48,11.22,539,5,0,3030.5729354246787,-1,0
21,32237.29,0.5,6366.5,48,11.24,538,4,0,2521.1523051609943,-1,1
58,36689.99,6.6,5153.45,12,8.92,654,3,0,2607.0135157320747,-1,0
22,99505.46,1.1,13395.19,36,7.799999999999999,710,0,0,7873.599892215329,-1,0
38,19187.24,5.0,23330.35,48,6.68,766,2,0,1043.7195860009674,-1,1
42,53505.47,0.3,23465.51,60,10.379999999999999,581,3,0,3955.8176272279716,-1,0
33,21544.7,0.6,25070.43,36,8.12,694,5,0,1008.386912109208,-1,0
40,15000.0,0.4,5356.65,36,10.459999999999999,577,2,1,1075.9968015051536,-1,0
31,40959.73,6.7,10651.06,60,8.1,695,7,0,3196.83563805336,-1,1
28,15138.28,2.7,5704.43,36,12.86,457,6,1,1069.7029823460875,-1,0
30,24387.35,3.9,6563.37,60,11.04,548,4,0,1889.4446360248808,-1,1
38,21750.72,0.7,27173.87,36,9.7,615,4,0,939.558057804562,-1,0
18,15000.0,2.0,69123.76,36,11.08,546,1,0,-1015.6428823073411,-1,1
26,15000.0,8.8,10780.36,36,5.0,850,3,0,926.9029396887477,-1,0
36,32457.44,3.0,7565.34,12,8.92,654,2,0,2043.4671400502239,-1,1
48,15000.0,5.5,1595.61,24,10.6,570,2,1,1175.9280397443263,-1,0
39,24443.34,9.4,30051.23,36,7.84,708,0,0,1097.4652133503575,-1,0
54,32902.01,0.8,12848.48,48,8.36,682,2,0,2425.9894948975343,-1,0
27,38263.04,0.5,29426.63,36,6.08,796,0,0,2292.3045215986403,-1,0
30,15000.0,11.6,21503.21,24,14.620000000000001,369,4,0,211.25950200867533,-1,1
51,28197.12,3.0,4597.4,48,8.14,693,0,0,2237.2216614582762,-1,0
44,31052.4,2.9,6344.46,24,7.08,746,1,1,2303.4120105639877,-1,0
36,32294.68,0.7,28997.42,36,7.98,701,1,0,1782.8171006366151,-1,0
42,15000.0,2.8,2477.9,24,8.04,698,3,0,1137.886084004811,-1,0
27,15000.0,5.6,50450.66,24,10.54,573,2,0,-1090.6361877002128,-1,0
37,15000.0,5.4,63266.47,48,10.14,593,4,0,-358.85813885637003,-1,1
40,35005.56,3.7,17274.63,12,9.459999999999999,627,2,0,1402.7506589940012,-1,0
37,48966.35,5.3,12309.79,24,11.7,515,0,0,3502.787680408059,-1,0
41,53422.05,2.2,14555.87,36,10.0,600,5,3,3982.160517940836,-1,0
46,15000.0,8.7,15633.34,48,8.42,679,1,0,865.2548875440277,-1,0
39,21605.98,1.4,14738.77,36,11.2,540,3,0,1316.5727656780489,-1,0
18,57092.28,1.3,23517.05,24,9.879999999999999,606,5,1,3673.7995103288717,-1,0
50,32949.1,8.2,29505.42,36,12.44,478,3,1,1759.543969134212,-1,0
38,70089.19,5.5,22999.08,12,9.12,644,4,0,3828.1822553967313,-1,1
39,25099.65,0.9,15389.95,48,7.92,704,6,1,1716.5015039576508,-1,0
18,39806.22,0.4,43137.51,36,10.52,574,4,1,1914.703670196554,-1,0
35,25315.48,7.0,9989.77,48,10.72,564,2,1,1852.7887751700648,-1,0
18,20156.18,0.4,11939.12,36,6.58,771,2,1,1313.3246496450345,-1,0
34,44196.57,0.3,87805.92,48,8.98,651,6,0,1498.8272300483682,-1,0
30,29572.44,5.0,41766.5,48,10.299999999999999,585,2,1,1399.036083321018,-1,1
41,76557.5,3.8,11529.54,24,10.74,563,2,0,5843.815415606865,-1,0
38,19840.93,6.4,13673.5,48,8.219999999999999,689,2,1,1318.1868974394063,-1,0
40,32737.45,4.3,10402.8,60,8.24,688,1,0,2515.9926649855706,-1,0
46,15000.0,9.4,13576.54,24,11.4,530,1,0,614.7025713573952,-1,0
24,35918.88,0.2,77709.99,36,9.06,647,1,0,519.9124878433818,-1,0
39,15000.0,13.5,9074.32,48,7.82,709,2,0,1029.2352414537293,-1,1
32,35506.46,7.8,11967.69,36,8.16,692,0,0,2582.963782307594,-1,0
49,74474.34,3.1,14428.59,36,5.079999999999998,846,4,0,5773.238773940299,-1,0
19,26663.1,24.2,5152.71,48,7.26,737,2,0,2097.9144389703797,-1,0
34,62001.31,8.0,28455.45,36,9.379999999999999,631,0,1,4256.859194512826,-1,0
30,295977.53,0.1,17500.3,48,7.76,712,3,0,24239.529481286434,-1,0
25,40779.33,4.4,23742.0,60,8.28,686,4,0,2913.6875404988778,-1,0
30,50537.34,1.3,7250.98,24,7.619999999999999,719,3,0,3884.7580571806357,-1,0
43,67248.49,0.1,24457.36,24,11.74,513,1,0,4455.7153001042525,-1,0
27,25471.29,3.1,35697.05,48,8.52,674,1,0,1242.3986773215224,-1,0
24,55600.32,4.7,18297.31,48,7.0,750,5,0,4195.208138075438,-1,0
47,15000.0,12.9,27668.83,48,11.459999999999999,527,2,0,528.6879720184335,-1,0
30,40049.64,7.1,36451.02,48,7.699999999999999,715,8,2,2452.7182063623522,-1,0
31,31223.26,0.4,9285.53,36,6.84,758,2,0,2315.9069140409756,-1,0
35,60836.76,6.0,20577.1,48,8.74,663,4,0,4560.2046077843825,-1,0
39,24929.71,1.6,9068.0,36,10.799999999999999,560,2,0,1781.4592642307566,-1,0
29,62176.72,0.1,16622.57,36,5.84,808,3,0,4676.906745722574,-1,0
59,70392.93,0.7,83126.5,36,11.959999999999999,502,4,0,3106.676020225786,-1,0
31,20459.44,2.2,15404.4,48,11.459999999999999,527,5,0,1303.368625781939,-1,0
49,70074.93,7.8,42114.72,60,8.219999999999999,689,4,1,4981.201742731818,-1,1
37,15000.0,11.2,14344.6,36,9.32,634,0,0,791.7061824928653,-1,0
25,30574.03,2.9,17472.6,36,8.0,700,3,1,2000.3080541719319,-1,0
