age,annual_income,employment_years,loan_amount,loan_term_months,interest_rate,credit_score,num_credit_lines,num_delinquent_accounts,monthly_payment_capacity,loan_defaulted,debt_to_income_ratio,loan_term_risk
33,109365.86,8.6,4865.49,36,5.19,850,1,0,8967.58,0,0.04448819768801708,15.57
57,54895.64,3.4,11575.57,60,9.59,590,2,0,4331.02,1,0.21086501587375608,47.95
44,27670.22,11.7,7569.05,48,11.4,552,4,0,2108.75,0,0.2735449880774349,45.6
27,16039.7,10.4,39565.5,24,9.55,604,5,0,-480.9,0,2.4667231930771774,19.1
30,43994.82,1.2,25552.37,24,9.27,606,2,0,2495.71,0,0.5808040582959539,18.54
31,29166.82,0.4,9116.18,12,8.61,663,5,0,1634.99,0,0.3125530997208472,8.61
22,41224.11,1.8,18093.86,48,11.98,504,2,0,2959.04,0,0.4389145090094122,47.92
32,62146.91,6.1,10872.01,60,10.2,610,1,0,4946.84,1,0.17494047572115815,51.0
31,34036.22,1.1,20499.76,24,8.85,665,5,1,1901.24,0,0.602292498990781,17.7
30,55013.6,0.6,16991.7,24,10.46,593,4,1,3796.77,0,0.3088636264487327,20.92
28,66228.18,1.9,27137.52,24,9.92,589,1,1,4267.76,0,0.4097579006398787,19.84
33,43118.36,5.3,19202.22,36,7.23,738,3,0,2998.27,0,0.4453374386224337,21.69
39,52027.44,2.9,14372.28,48,9.93,590,1,0,3971.58,0,0.27624422804581583,39.72
44,43441.09,11.4,10410.41,60,6.17,783,4,0,3418.0,0,0.23964430910918674,30.85
34,28204.56,0.2,24601.5,12,10.29,624,1,1,184.2,0,0.8722525719245399,10.29
23,94323.17,2.5,3584.66,60,13.44,490,5,0,7777.89,1,0.03800402382574716,67.2
18,23507.34,0.4,4777.91,48,10.44,585,4,0,1836.75,1,0.20325183538418212,41.76
48,20045.64,24.4,9171.6,48,7.45,718,3,0,1448.92,0,0.4575359030691961,29.8
41,41285.61,2.2,66827.03,36,11.58,582,1,0,1234.24,1,1.6186518741033498,34.74
54,21392.96,0.3,6451.06,24,9.19,677,3,0,1487.47,0,0.3015506035630413,18.38
18,16103.21,1.2,2386.82,60,7.11,743,2,0,1294.55,1,0.14822013747569585,35.550000000000004
40,15000.0,1.9,9988.46,36,7.57,689,5,1,938.98,0,0.6658973333333332,22.71
39,42818.35,13.8,6269.23,48,10.56,562,5,0,3407.5,0,0.14641456291519875,42.24
25,126651.08,4.9,16893.56,48,8.7,653,1,2,10136.26,0,0.1333866241014289,34.8
31,15000.0,3.4,29486.38,36,6.05,828,1,0,352.3,1,1.9657586666666667,18.15
32,27377.72,5.5,40241.67,48,9.1,660,3,0,1278.15,0,1.4698692951787071,36.4
34,28061.87,0.1,28644.1,48,11.51,507,3,0,1591.05,1,1.02074808271865,46.04
40,85583.44,0.0,3925.29,48,10.55,587,0,2,7031.36,0,0.04586506454987086,42.2
28,53036.5,2.1,6716.89,48,5.25,835,2,0,4264.26,0,0.1266465547311757,21.0
47,32485.81,0.5,8228.45,12,8.88,671,0,0,1988.02,0,0.2532936688357163,8.88
32,65254.26,8.2,21452.3,36,9.59,613,0,0,4749.77,0,0.32874941804565705,28.77
31,43026.48,5.6,5223.42,24,9.56,638,3,0,3345.56,0,0.12140012383072005,19.12
33,39013.68,1.4,32662.41,36,10.39,611,2,0,2191.22,0,0.8372040268951814,31.17
38,40281.2,0.5,20793.24,48,8.72,701,1,0,2842.09,0,0.5162020992423265,34.88
22,15000.0,4.9,8786.27,48,8.45,678,3,0,1033.64,1,0.5857513333333334,33.8
47,17783.42,9.4,5526.96,48,7.48,731,2,1,1348.37,0,0.31079286211538615,29.92
30,18437.92,13.4,6253.6,36,10.05,641,2,1,1334.56,0,0.3391705788939317,30.150000000000002
28,102775.88,5.6,9302.91,48,11.97,499,3,0,8319.81,0,0.09051647137441196,47.88
34,22711.34,1.2,12794.08,36,8.86,634,4,0,1486.6,0,0.5633344399758007,26.58
38,74251.09,6.7,7939.55,12,12.62,475,7,1,5479.87,1,0.10692839660670302,12.62
18,22434.21,5.5,15655.54,48,10.77,592,3,0,1466.64,0,0.6978422685710797,43.08
32,15000.0,2.7,21414.21,24,11.32,474,3,0,248.75,0,1.427614,22.64
35,46959.46,13.0,14338.36,36,8.23,676,4,0,3462.45,0,0.30533485691700885,24.69
38,60776.51,2.7,29968.46,36,11.94,505,2,0,4070.19,0,0.4930928083892938,35.82
41,50776.72,5.6,13222.65,36,13.86,383,4,0,3780.37,1,0.26040772227902864,41.58
33,68515.1,12.0,18418.39,48,7.02,748,1,0,5268.37,0,0.26882234719061926,28.08
25,136432.91,12.3,9881.36,36,6.93,716,5,0,11064.62,1,0.07242651351495764,20.79
45,35565.71,1.6,10507.12,24,7.83,682,5,0,2489.42,0,0.2954283775018129,15.66
45,21487.64,1.9,1135.79,60,8.28,707,4,0,1767.45,0,0.0528578289658613,41.4
21,67988.62,3.3,11420.9,12,7.47,703,5,1,4675.03,0,0.167982524134186,7.47
35,51231.54,3.5,19946.67,24,7.08,760,2,0,3375.51,0,0.3893435567230655,14.16
36,47709.86,10.8,26887.02,60,8.59,653,3,0,3423.03,0,0.5635526912047112,42.95
28,53444.86,2.6,9689.76,12,13.16,467,4,0,3587.55,1,0.1813038709428746,13.16
37,15000.0,2.3,39760.62,48,6.85,749,1,0,300.65,1,2.6507080000000003,27.4
27,29642.92,8.1,13114.75,12,6.8,779,4,0,1336.68,0,0.4424243630519531,6.8
18,73470.35,6.4,14925.15,60,9.58,633,4,0,5808.49,0,0.2031452143619841,47.9
40,21974.82,4.6,18926.44,12,7.73,699,3,0,187.22,1,0.8612784996646161,7.73
31,21188.31,9.4,14065.65,48,9.24,642,2,0,1414.06,0,0.6638401080595856,36.96
35,26781.41,2.0,36873.06,12,8.77,635,6,0,-988.89,0,1.3768154850696808,8.77
35,206674.6,12.3,5046.53,36,11.44,552,3,0,17056.61,1,0.024417756221616006,34.32
21,51063.24,1.5,40468.86,48,12.4,505,6,0,3181.6,1,0.792524328655996,49.6
31,15000.0,3.1,14154.91,48,9.23,638,1,1,896.21,0,0.9436606666666667,36.92
43,28051.06,1.8,15185.52,36,6.65,746,5,0,1871.13,0,0.5413528044929496,19.950000000000003
31,67889.27,0.5,34654.63,48,5.58,829,4,2,4850.23,1,0.5104581327800402,22.32
24,58734.3,0.6,12115.48,24,7.69,691,4,0,4348.29,0,0.2062760601556501,15.38
46,40229.28,9.9,8797.64,36,12.79,442,2,1,3056.9,0,0.21868748334546378,38.37
30,16636.05,12.7,9035.04,24,12.31,446,3,0,959.72,0,0.5431000748374765,24.62
49,33203.22,5.5,4594.3,60,11.02,549,1,1,2667.0,1,0.1383691099839112,55.099999999999994
27,29845.88,10.5,47895.66,24,9.33,640,3,0,291.8,0,1.6047662189890197,18.66
44,22540.16,3.7,9302.12,36,9.78,609,5,0,1579.15,0,0.4126909480678044,29.339999999999996
31,85791.97,10.3,18624.9,36,9.91,617,3,0,6549.14,0,0.21709374432129255,29.73
18,83444.12,3.2,17718.82,36,10.17,594,3,1,6380.52,0,0.2123435420015215,30.509999999999998
32,60509.69,0.4,14075.35,36,8.6,688,2,1,4597.5,0,0.2326131566696177,25.799999999999997
35,62856.65,14.5,40168.22,24,10.14,591,2,0,3381.9,1,0.6390448743291283,20.28
29,15000.0,1.5,15046.2,24,5.78,787,1,2,584.63,0,1.00308,11.56
24,45974.05,0.4,6610.95,24,7.45,689,8,0,3533.83,0,0.14379742485162825,14.9
29,42091.9,5.7,16218.95,48,8.03,661,5,1,3111.48,0,0.38532235418215854,32.12
47,28387.05,10.6,4866.7,36,5.59,850,0,0,2218.44,0,0.17144085066958348,16.77
37,24279.06,5.0,26776.59,48,9.95,577,2,0,1344.77,0,1.1028676563260686,39.8
19,22855.76,3.1,32022.37,12,8.84,665,3,0,-893.38,1,1.4010634518388363,8.84
34,43172.54,12.6,28508.17,36,9.75,585,2,1,2681.18,1,0.6603310808212812,29.25
39,90531.95,3.1,7136.98,36,4.57,850,2,0,7331.8,0,0.07883382606913912,13.71
30,154789.27,1.7,3464.7,36,13.41,442,1,0,12781.68,0,0.022383334452058597,40.230000000000004
59,130050.09,9.9,59274.55,24,10.44,595,3,0,8090.23,0,0.4557824604350524,20.88
35,27663.3,0.8,8890.9,36,9.06,665,3,0,2022.3,1,0.3213969410735523,27.18
43,65346.4,1.5,12718.89,36,10.68,587,5,0,5031.06,0,0.19463796016306942,32.04
36,32790.98,2.6,9532.08,36,7.87,713,3,0,2434.45,0,0.29069213545920247,23.61
39,30553.17,5.9,13940.34,24,7.49,719,4,0,1918.85,0,0.4562649309384264,14.98
40,91303.2,0.1,6608.63,36,5.99,827,1,0,7407.58,0,0.07238114326770584,17.97
46,47655.36,1.9,10730.52,48,8.5,693,4,0,3706.79,0,0.22516921496343748,34.0
41,33910.34,8.4,12139.56,48,5.56,829,2,0,2543.21,0,0.35798992283769493,22.24
36,39029.6,5.6,11505.19,12,10.13,610,2,0,2240.28,0,0.29478114046774756,10.13
42,79423.83,8.1,11682.84,12,6.48,767,2,0,5610.57,0,0.14709489582660518,6.48
30,15000.0,5.5,2799.25,12,6.02,826,1,1,1009.05,0,0.18661666666666665,6.02
42,31254.78,16.7,20264.0,48,9.34,651,2,0,2097.02,0,0.648348828563183,37.36
59,41436.5,1.9,21797.68,48,7.43,726,3,0,2926.71,0,0.5260502214231414,29.72
43,77093.43,4.0,2939.85,60,9.71,600,2,0,6362.41,0,0.0381335997114151,48.550000000000004
38,137390.47,9.4,2181.05,12,9.73,623,4,0,11257.73,0,0.01587482741706903,9.73
41,161539.1,1.0,4567.11,12,12.38,433,2,0,13055.0,0,0.02827247397069811,12.38
39,22913.26,11.8,33197.77,12,7.14,736,6,0,-965.2,0,1.4488453410819762,7.14
41,29952.63,4.2,6855.0,36,7.82,724,1,1,2281.81,0,0.22886137210655624,23.46
49,194447.36,0.1,3510.59,36,11.04,546,2,0,16088.95,0,0.01805419214742746,33.12
26,42288.03,5.2,31522.72,24,6.95,695,5,2,2113.36,0,0.7454289074236847,13.9
51,60414.58,5.0,2739.4,24,5.28,804,2,0,4914.02,0,0.04534335916926013,10.56
26,26077.41,0.1,24343.04,24,9.45,630,7,0,1055.98,0,0.9334914778729944,18.9
20,27631.55,11.7,27046.99,24,9.44,602,2,0,1061.53,1,0.9788444730751623,18.88
36,41397.31,8.6,5164.61,36,9.67,634,4,0,3283.93,0,0.12475714001706874,29.009999999999998
39,33289.23,4.1,3557.53,12,7.67,716,1,0,2465.18,0,0.1068672961194957,7.67
23,101187.5,1.9,7257.9,36,11.63,531,3,0,8192.51,1,0.07172723903644225,34.89
27,49706.41,4.0,4803.21,12,6.47,736,8,1,3727.77,0,0.09663160143731965,6.47
63,21083.76,0.4,34438.66,36,8.16,689,4,0,675.25,0,1.6334211734529327,24.48
31,22189.71,8.7,13326.95,48,10.09,637,5,1,1510.56,1,0.6005914453140668,40.36
53,15000.0,11.0,20613.05,48,6.62,751,3,2,760.02,0,1.3742033333333332,26.48
38,27465.35,15.2,15239.71,48,10.65,606,1,0,1897.49,0,0.5548704094431711,42.6
45,113292.84,4.1,12215.93,36,5.23,850,3,1,9073.68,0,0.10782614329378627,15.690000000000001
32,15000.0,7.5,23174.2,48,5.41,796,8,0,712.0,0,1.5449466666666667,21.64
24,38401.5,6.2,10442.45,36,13.61,471,10,0,2845.2,1,0.27192817988880646,40.83
41,59573.99,1.7,25556.14,36,11.54,539,1,1,4121.27,0,0.42898150686230685,34.62
35,25334.14,0.9,12704.77,48,11.13,562,0,2,1782.01,1,0.5014881105101654,44.52
35,45089.14,0.1,13239.79,48,4.86,807,3,0,3453.36,0,0.29363589547283453,19.44
34,60856.24,2.8,7236.1,24,9.78,573,3,1,4738.18,1,0.11890481567707765,19.56
37,63160.37,1.1,3971.56,12,8.0,715,4,0,4917.88,0,0.06288056893903567,8.0
19,45571.69,4.3,12766.17,24,10.67,546,2,0,3204.59,1,0.28013378481245704,21.34
25,66040.41,8.7,30133.14,24,8.26,675,1,0,4136.95,0,0.4562833574170723,16.52
22,28946.76,6.2,5089.63,48,5.04,833,8,0,2294.93,0,0.17582727738786658,20.16
29,48895.65,5.4,16801.06,24,8.06,664,2,0,3314.31,0,0.3436105256807099,16.12
41,32385.19,6.0,12475.92,48,12.25,502,3,0,2368.69,1,0.385235349862082,49.0
33,23531.38,4.7,2678.96,48,9.94,603,0,0,1893.08,0,0.11384627675894911,39.76
59,41243.42,22.4,1801.59,36,5.69,850,2,1,3382.4,1,0.04368187701213915,17.07
51,28911.15,1.3,6755.83,60,8.46,671,1,0,2270.79,0,0.2336755888299151,42.300000000000004
45,183920.96,0.7,23709.9,24,9.24,614,1,0,14240.95,0,0.1289135289419977,18.48
29,122581.74,1.8,18491.65,48,11.71,534,8,0,9730.82,0,0.15085158686766886,46.84
40,40031.34,1.8,11766.58,48,11.52,539,5,0,3028.85,0,0.2939342025523003,46.08
21,32237.29,0.5,6366.5,48,12.01,538,4,0,2518.76,1,0.1974886846878258,48.04
58,36689.99,6.6,5153.45,12,7.91,654,3,0,2609.42,0,0.14045929148522526,7.91
22,99505.46,1.1,13395.19,36,8.28,710,0,0,7870.63,0,0.134617638067298,24.839999999999996
38,19187.24,5.0,23330.35,48,7.37,766,2,0,1036.25,1,1.215930482966805,29.48
42,53505.47,0.3,23465.51,60,11.73,581,3,0,3940.01,0,0.4385628235767296,58.650000000000006
33,21544.7,0.6,25070.43,36,7.54,694,5,0,1015.08,0,1.163647207897998,22.62
40,15000.0,0.4,5356.65,36,10.35,577,2,1,1076.27,0,0.35711,31.049999999999997
31,40959.73,6.7,10651.06,60,8.42,695,7,0,3195.2,1,0.26003735864469807,42.1
28,15138.28,2.7,5704.43,36,13.21,457,6,1,1068.74,0,0.37682154115262767,39.63
30,24387.35,3.9,6563.37,60,11.36,548,4,0,1888.39,1,0.2691301022866363,56.8
38,21750.72,0.7,27173.87,36,9.76,615,4,0,938.79,0,1.2493319761368817,29.28
18,15000.0,2.0,69123.76,36,12.26,546,1,0,-1054.49,1,4.608250666666667,36.78
26,15000.0,8.8,10780.36,36,6.32,850,3,0,920.48,0,0.7186906666666667,18.96
39,24443.34,9.4,30051.23,36,7.27,708,0,0,1105.34,0,1.2294240476137877,21.81
54,32902.01,0.8,12848.48,48,7.95,682,2,0,2428.47,0,0.390507449240943,31.8
27,38263.04,0.5,29426.63,36,6.14,796,0,0,2291.5,0,0.7690614755126618,18.419999999999998
30,15000.0,11.6,21503.21,24,14.39,369,4,0,213.6,1,1.4335473333333333,28.78
51,28197.12,3.0,4597.4,48,7.98,693,0,0,2237.57,0,0.1630450202006446,31.92
44,31052.4,2.9,6344.46,24,6.9,746,1,1,2303.93,0,0.20431464234648528,13.8
42,15000.0,2.8,2477.9,24,8.45,698,3,0,1137.42,0,0.16519333333333333,16.9
40,35005.56,3.7,17274.63,12,8.41,627,2,0,1411.16,0,0.4934824639285874,8.41
41,53422.05,2.2,14555.87,36,9.77,600,5,3,3983.73,0,0.27246932680419417,29.31
46,15000.0,8.7,15633.34,48,8.62,679,1,0,863.78,0,1.0422226666666667,34.48
39,21605.98,1.4,14738.77,36,10.93,540,3,0,1318.46,0,0.6821616052592847,32.79
18,57092.28,1.3,23517.05,24,11.58,606,5,1,3655.27,0,0.41191295916015264,23.16
50,32949.1,8.2,29505.42,36,13.08,478,3,1,1750.47,0,0.8954848539110325,39.24
39,25099.65,0.9,15389.95,48,8.35,704,6,1,1713.39,0,0.6131539682824262,33.4
18,39806.22,0.4,43137.51,36,11.38,574,4,1,1897.14,0,1.083687674941253,34.14
35,25315.48,7.0,9989.77,48,10.81,564,2,1,1852.35,0,0.3946111233126925,43.24
34,44196.57,0.3,87805.92,48,8.49,651,6,0,1519.2,0,1.9867134485775706,33.96
30,29572.44,5.0,41766.5,48,10.53,585,2,1,1394.4,1,1.4123454134998668,42.12
41,76557.5,3.8,11529.54,24,11.5,563,2,0,5839.74,0,0.1505997452894883,23.0
38,19840.93,6.4,13673.5,48,8.6,689,2,1,1315.74,0,0.6891562038674598,34.4
40,32737.45,4.3,10402.8,60,8.22,688,1,0,2516.09,0,0.31776451739521555,41.1
46,15000.0,9.4,13576.54,24,11.25,530,1,0,615.65,0,0.9051026666666667,22.5
24,35918.88,0.2,77709.99,36,10.07,647,1,0,483.2,0,2.1634858882014143,30.21
39,15000.0,13.5,9074.32,48,7.19,709,2,0,1031.9,1,0.6049546666666666,28.76
32,35506.46,7.8,11967.69,36,8.43,692,0,0,2581.47,0,0.33705669334537997,25.29
49,74474.34,3.1,14428.59,36,4.3,846,4,0,5778.28,0,0.19373907845306182,12.899999999999999
19,26663.1,24.2,5152.71,48,7.78,737,2,0,2096.66,0,0.19325247251819933,31.12
34,62001.31,8.0,28455.45,36,8.52,631,0,1,4268.24,0,0.4589491738158436,25.56
30,295977.53,0.1,17500.3,48,7.45,712,3,0,24242.06,0,0.05912712360293026,29.8
25,40779.33,4.4,23742.0,60,7.16,686,4,0,2926.36,0,0.582206720904929,35.8
30,50537.34,1.3,7250.98,24,7.59,719,3,0,3884.86,0,0.14347767413164206,15.18
43,67248.49,0.1,24457.36,24,10.94,513,1,0,4464.82,0,0.36368638165704537,21.88
27,25471.29,3.1,35697.05,48,8.02,674,1,0,1250.8,0,1.4014621952794697,32.08
24,55600.32,4.7,18297.31,48,6.61,750,5,0,4198.51,0,0.32908641532998373,26.44
47,15000.0,12.9,27668.83,48,11.48,527,2,0,528.42,0,1.8445886666666669,45.92
30,40049.64,7.1,36451.02,48,7.13,715,8,2,2462.4,0,0.9101460088030753,28.52
31,31223.26,0.4,9285.53,36,7.57,758,2,0,2312.8,0,0.2973914319004486,22.71
35,60836.76,6.0,20577.1,48,9.71,663,4,0,4550.7,0,0.3382346462895131,38.84
39,24929.71,1.6,9068.0,36,10.54,560,2,0,1782.57,0,0.3637426989724309,31.619999999999997
29,62176.72,0.1,16622.57,36,5.06,808,3,0,4682.75,0,0.2673439512409146,15.18
59,70392.93,0.7,83126.5,36,11.99,502,4,0,3105.49,0,1.1808927402226332,35.97
49,70074.93,7.8,42114.72,60,8.12,689,4,1,4983.22,1,0.6009955343515863,40.599999999999994
37,15000.0,11.2,14344.6,36,9.68,634,0,0,789.29,0,0.9563066666666666,29.04
25,30574.03,2.9,17472.6,36,8.17,700,3,1,1998.94,0,0.5714850152237045,24.509999999999998
27,58325.02,3.3,83902.33,36,10.63,564,4,0,2128.24,1,1.4385306683135302,31.89
26,118399.32,6.8,24492.21,36,9.76,623,3,0,9079.07,0,0.20686106981019822,29.28
33,35588.18,3.2,22124.14,12,5.26,790,3,0,1069.05,1,0.6216710154888505,5.26
35,15000.0,5.9,6362.53,36,10.25,580,2,0,1043.95,1,0.42416866666666664,30.75
41,49047.55,5.8,18916.7,48,9.34,664,7,0,3613.49,0,0.3856808342108831,37.36
31,121974.91,5.7,10516.68,12,10.46,639,2,0,9237.74,0,0.08622002672516832,10.46
31,23593.58,14.4,27630.99,36,6.68,752,4,0,1117.0,0,1.1711232462390193,20.04
30,89656.1,4.4,9814.12,48,5.56,756,1,0,7242.83,0,0.10946405208346113,22.24
36,24364.06,6.2,11596.1,24,9.44,606,6,0,1498.23,0,0.4759510524928932,18.88
50,66724.13,7.7,12081.94,48,6.44,790,2,0,5274.16,1,0.18107302410687107,25.76
56,17648.79,5.9,10439.2,24,6.61,735,6,0,1005.19,0,0.5914966408461997,13.22
34,31979.08,1.2,13614.13,36,9.37,605,2,0,2229.65,0,0.4257198768695034,28.11
49,78454.57,1.9,2626.06,36,10.15,531,4,1,6452.96,0,0.03347236496229601,30.450000000000003
43,44391.56,1.7,97059.25,48,7.18,752,1,0,1366.98,0,2.186434763725357,28.72
41,79268.11,0.1,6167.17,36,7.67,725,3,1,6413.36,0,0.07780140084076687,23.009999999999998
37,70258.36,1.7,6360.25,60,8.59,658,1,0,5724.1,0,0.09052659356125022,42.95
29,19189.22,2.6,5169.77,48,8.33,655,1,0,1472.09,0,0.26941011672178444,33.32
35,38723.55,3.4,3683.08,60,13.63,466,8,1,3141.97,0,0.09511214751746676,68.15
38,162821.76,3.6,27328.04,48,10.39,579,4,1,12870.24,0,0.16784021988215825,41.56
38,24594.69,3.8,16189.65,60,9.67,652,3,1,1708.2,1,0.6582579410433715,48.35
18,28430.3,15.3,6395.06,60,7.42,696,3,0,2241.29,0,0.22493818215073358,37.1
26,45658.85,10.0,14550.66,24,7.99,667,2,0,3146.88,0,0.31868213938809237,15.98
48,65886.44,4.2,9687.24,12,8.77,641,1,0,4644.41,0,0.14702934321538697,8.77
42,76733.49,6.6,50063.6,24,9.04,605,1,0,4106.4,1,0.6524348104067728,18.08
35,52667.8,9.2,13862.32,48,6.23,850,1,1,4061.96,0,0.2632029437341222,24.92
21,47866.28,0.9,40379.1,36,9.83,598,2,0,2689.16,1,0.8435813269800787,29.490000000000002
28,15000.0,1.0,3075.82,24,5.29,834,5,0,1114.66,0,0.2050546666666667,10.58
41,25148.88,22.7,43949.65,60,7.09,768,1,0,1223.62,0,1.747578818619358,35.45
19,20935.9,1.7,10810.63,36,9.73,624,2,0,1397.2,1,0.5163680567828466,29.19
29,24079.6,1.7,19521.79,60,5.81,850,3,0,1630.94,0,0.8107190318776061,29.049999999999997
37,42991.31,12.6,32986.49,48,9.7,644,1,0,2750.73,0,0.7672827369065981,38.8
45,24544.48,4.2,7970.37,48,7.91,706,2,2,1851.13,0,0.32473167082781956,31.64
23,89673.58,3.3,11092.78,36,11.64,533,2,0,7106.26,0,0.12370176366327741,34.92
32,68579.97,0.8,12863.16,36,4.57,840,3,2,5331.96,0,0.1875643865111052,13.71
37,15000.0,11.2,29062.06,48,8.62,643,3,0,532.02,1,1.9374706666666668,34.48
44,32320.6,3.3,99567.87,48,7.89,722,4,0,267.78,1,3.080631857081861,31.56
38,186877.79,4.9,4030.88,12,10.66,582,2,0,15217.53,0,0.021569604392260844,10.66
35,127885.48,0.5,32165.78,36,11.23,541,1,0,9600.55,0,0.25152018821839667,33.69
18,16108.93,4.8,3125.42,60,10.52,598,1,0,1275.2,0,0.19401785220992332,52.599999999999994
51,31892.18,2.6,6938.17,48,10.29,593,5,2,2480.74,0,0.21755082280358382,41.16
18,69039.75,0.0,8283.62,24,7.7,723,4,1,5379.8,0,0.11998334292925454,15.4
46,31511.13,1.3,71360.51,12,9.33,594,5,0,-3625.58,0,2.264612852665074,9.33
36,22024.91,5.0,27058.2,36,11.16,553,1,0,947.51,1,1.228527154026963,33.480000000000004
26,79011.6,0.5,11124.36,36,8.58,661,4,0,6232.72,0,0.1407940099934693,25.740000000000002
22,21869.04,6.7,4185.6,48,9.15,658,2,1,1717.96,0,0.1913938609102183,36.6
44,37223.92,0.2,17110.69,12,8.28,684,4,0,1611.34,0,0.4596692126997909,8.28
38,33423.88,0.9,2179.55,60,8.02,706,0,0,2741.11,0,0.065209365280153,40.099999999999994
22,15000.0,12.3,31498.0,36,6.66,721,3,1,282.32,0,2.0998666666666668,19.98
40,18123.99,7.6,13268.42,24,7.32,766,2,0,914.34,0,0.7320915537914112,14.64
18,32987.9,1.1,16937.48,24,8.92,642,4,0,1975.83,1,0.513445232949051,17.84
40,39671.13,1.4,31941.04,24,10.53,553,3,0,1824.19,0,0.8051457067141774,21.06
30,49495.42,12.7,11122.01,24,8.97,665,0,1,3616.66,0,0.22470786185873362,17.94
34,15000.0,1.6,6593.86,48,8.56,628,3,0,1087.29,0,0.43959066666666663,34.24
23,20190.42,0.2,10050.78,48,9.34,686,3,0,1430.8,0,0.4977994514230017,37.36
29,30626.33,2.8,5747.23,24,9.71,641,3,0,2287.76,0,0.1876565034073622,19.42
23,22811.33,0.2,6647.88,36,7.51,726,1,0,1694.12,0,0.29142886451601024,22.53
46,53416.72,0.8,12047.85,12,5.92,796,4,0,3414.92,0,0.22554454859826661,5.92
25,32918.12,0.6,23199.35,48,11.87,556,1,0,2133.73,0,0.7047592632872107,47.48
32,41817.52,4.3,95826.94,48,7.9,676,1,0,1149.87,1,2.2915500488790346,31.6
50,61704.55,3.0,21364.36,36,7.92,700,4,0,4473.35,0,0.34623637965109544,23.759999999999998
27,73072.22,2.5,13299.39,24,9.54,615,2,0,5478.47,0,0.18200336598504877,19.08
28,92959.88,9.4,9544.16,36,10.89,543,0,0,7434.69,1,0.10266966781798771,32.67
30,69659.43,4.1,9828.75,36,6.97,740,2,1,5501.6,0,0.1410971924404205,20.91
38,51842.98,6.1,8922.4,60,10.14,613,3,0,4130.06,0,0.17210430418930392,50.7
32,21807.95,3.9,3120.64,12,5.2,807,5,0,1549.89,0,0.14309643960115462,5.2
43,21898.69,9.0,15281.02,36,7.51,749,3,2,1349.49,0,0.697805211179299,22.53
35,42498.31,0.2,8931.33,48,8.96,675,2,0,3319.44,1,0.21015729801961539,35.84
35,79658.12,0.2,10432.84,12,10.1,562,2,0,5720.48,1,0.13097020115463434,10.1
35,37980.73,3.8,13427.72,36,9.62,606,3,0,2734.18,0,0.3535403347960926,28.86
41,91323.99,3.9,5019.96,48,7.23,728,2,0,7489.59,0,0.054968688950187125,28.92
38,15000.0,4.6,2346.14,36,9.32,635,1,2,1175.04,0,0.15640933333333332,27.96
45,25756.32,1.6,48615.8,48,8.65,682,2,1,944.62,0,1.8875289637650101,34.6
42,15000.0,0.8,27009.99,36,5.05,836,2,0,439.88,0,1.800666,15.149999999999999
33,16528.39,4.2,8252.38,24,8.84,676,2,1,1000.96,0,0.4992851693359123,17.68
31,44682.64,9.3,5638.76,48,6.64,756,1,0,3589.47,0,0.12619576640950492,26.56
29,15000.0,1.6,9037.84,48,7.62,743,3,0,1030.97,0,0.6025226666666667,30.48
28,20053.03,1.3,24686.48,60,6.72,733,2,1,1185.52,0,1.231059844821456,33.6
31,62875.96,0.0,8295.5,24,7.65,718,0,0,4865.8,0,0.13193436728441205,15.3
23,147570.74,6.7,8985.44,12,8.01,741,3,0,11515.89,0,0.06088903531960334,8.01
53,35003.81,5.3,14041.91,24,7.02,761,2,0,2288.16,0,0.40115376011925563,14.04
34,28480.84,1.9,3413.88,24,7.75,734,1,0,2219.39,0,0.11986584665339928,15.5
57,15000.0,4.8,48148.52,48,5.46,828,1,0,131.11,1,3.2099013333333333,21.84
22,20081.56,0.7,12505.57,48,10.32,606,3,1,1354.36,0,0.6227389704783891,41.28
22,27875.16,22.7,9993.15,60,6.06,801,2,1,2129.46,0,0.3584965969702057,30.299999999999997
34,111745.93,0.4,4683.8,60,13.38,473,0,0,9204.68,1,0.04191472566383402,66.9
33,28249.23,10.7,3590.08,36,11.49,524,3,0,2235.73,0,0.1270859418115113,34.47
34,36022.07,2.0,18781.65,48,9.93,650,4,0,2526.12,0,0.521392857212259,39.72
22,16578.48,4.3,26064.12,60,9.21,652,3,0,837.83,1,1.5721658439133142,46.050000000000004
29,49857.98,14.1,8746.23,12,9.72,639,5,0,3387.04,0,0.17542287112313815,9.72
41,67655.72,0.8,15984.13,48,7.12,711,5,0,5254.33,0,0.23625689003087985,28.48
52,19369.22,2.5,5709.18,48,12.42,431,2,0,1462.58,0,0.2947552869965853,49.68
35,66576.76,0.2,34230.19,48,7.23,732,2,0,4724.72,0,0.5141462276025449,28.92
45,52438.98,1.0,2058.77,24,5.4,782,0,1,4279.22,0,0.039260298350578135,10.8
23,31517.23,16.2,22350.96,36,10.34,596,3,0,1901.66,0,0.7091663829594161,31.02
38,28085.24,1.0,38096.54,36,11.3,553,2,0,1087.79,0,1.356461258654012,33.900000000000006
38,40536.94,21.3,26415.53,48,8.73,686,4,0,2724.11,0,0.6516409477380384,34.92
23,24056.53,5.4,12210.23,48,10.55,605,2,1,1691.79,1,0.5075640584905637,42.2
18,73592.18,11.0,11140.56,36,11.92,523,2,0,5763.08,0,0.1513823887266283,35.76
